DATEMONTHINT,STATION,RIDERS_PER_WEEKDAY,,
201403,Navy Yard-Ballpark,5974.6,,
201403,Naylor Road,2757.2,,
201403,New Carrollton,8234.1,,
201403,NoMa-Gallaudet U,7954.3,,
201403,Pentagon,14741.7,,
201403,Pentagon City,14233.8,,
201403,Potomac Avenue,3630.5,,
201403,Prince George's Plaza,4573.9,,
201403,Reagan Washington National Airport,6105.4,,
201403,Rhode Island Avenue,5532.7,,
201403,Rockville,4312.7,,
201403,Rosslyn,14736.5,,
201403,Shady Grove,11903.3,,
201403,Shaw-Howard University,4965,,
201403,Silver Spring,11893.9,,
201403,Smithsonian,9664,,
201403,Southern Avenue,4760.6,,
201403,Stadium-Armory,3193.7,,
201403,Suitland,5138.8,,
201403,Takoma,5282.9,,
201403,Tenleytown-AU,6678,,
201403,Twinbrook,4050.9,,
201403,U Street-Cardozo,7257.1,,
201403,Union Station,31306.6,,
201403,Van Dorn Street,3012,,
201403,Van Ness-UDC,6312.6,,
201403,Vienna,11607.3,,
201403,Virginia Square-GMU,3562.4,,
201403,Waterfront,3839.4,,
201403,West Falls Church,9364.6,,
201403,West Hyattsville,3581.2,,
201403,Wheaton,3818,,
201403,White Flint,3524.3,,
201403,Woodley Park-Zoo,6648.1,,
201404,Addison Road,3307.6,,
201404,Anacostia,7256.9,,
201404,Archives-Navy Memorial,9581,,
201404,Arlington Cemetery,1990.7,,
201404,Ballston,12056.8,,
201404,Benning Road,3135.7,,
201404,Bethesda,10760.8,,
201404,Braddock Road,4694.5,,
201404,Branch Avenue,6574.3,,
201404,Brookland,7097.1,,
201404,Capitol Heights,2070.7,,
201404,Capitol South,8580.5,,
201404,Cheverly,1471.9,,
201404,Clarendon,4616.6,,
201404,Cleveland Park,4684.8,,
201404,College Park-U of MD,4971.1,,
201404,Columbia Heights,12678.2,,
201404,Congress Heights,2674.9,,
201404,Court House,7823.7,,
201404,Crystal City,13078.8,,
201404,Deanwood,1632.2,,
201404,Dunn Loring,5478.5,,
201404,Dupont Circle,21189.7,,
201404,East Falls Church,4137.9,,
201404,Eastern Market,6262,,
201404,Eisenhower Avenue,2050,,
201404,Farragut North,25131,,
201404,Farragut West,23382.6,,
201404,Federal Center SW,5626.1,,
201404,Federal Triangle,9772.9,,
201404,Foggy Bottom,20876.7,,
201404,Forest Glen,2432,,
201404,Fort Totten,7736.5,,
201404,Franconia-Springfield,8590.4,,
201404,Friendship Heights,9670.7,,
201404,Gallery Place-Chinatown,26702.2,,
201404,Georgia Avenue-Petworth,6275.2,,
201404,Glenmont,6236.9,,
201404,Greenbelt,6774.5,,
201404,Grosvenor,5798.1,,
201404,Huntington,8584.7,,
201404,Judiciary Square,9173.7,,
201404,King St-Old Town,9430.8,,
201404,L'Enfant Plaza,20788.4,,
201404,Landover,2074.5,,
201404,Largo Town Center,4898.3,,
201404,McLean,2,,
201404,McPherson Square,16584.1,,
201404,Medical Center,6080.7,,
201404,Metro Center,28811.1,,
201404,Minnesota Avenue,2988.9,,
201404,Morgan Blvd.,1967.1,,
201404,Mt. Vernon Square-UDC,4451.3,,
201404,Navy Yard-Ballpark,10427.3,,
201404,Naylor Road,2955,,
201404,New Carrollton,9353.5,,
201404,NoMa-Gallaudet U,8471.7,,
201404,Pentagon,16056,,
201404,Pentagon City,15961.2,,
201404,Potomac Avenue,3829.7,,
201404,Prince George's Plaza,5039,,
201404,Reagan Washington National Airport,6451.2,,
201404,Rhode Island Avenue,5935,,
201404,Rockville,4805.4,,
201404,Rosslyn,16019.5,,
201404,Shady Grove,13517,,
201404,Shaw-Howard University,5403,,
201404,Silver Spring,12856.3,,
201404,Smithsonian,15592.4,,
201404,Southern Avenue,5275.4,,
201404,Stadium-Armory,2806.9,,
201404,Suitland,5626,,
201404,Takoma,5745.4,,
201404,Tenleytown-AU,7206.5,,
201404,Twinbrook,4439,,
201404,U Street-Cardozo,7660.7,,
201404,Union Station,33671.5,,
201404,Van Dorn Street,3350.5,,
201404,Van Ness-UDC,6765.5,,
201404,Vienna,12949.8,,
201404,Virginia Square-GMU,3874.7,,
201404,Waterfront,4034.4,,
201404,West Falls Church,10681.5,,
201404,West Hyattsville,3894.6,,
201404,Wheaton,4192.9,,
201404,White Flint,3846,,
201404,Woodley Park-Zoo,8533.9,,
201405,Addison Road,3345.6,,
201405,Anacostia,7256.6,,
201405,Archives-Navy Memorial,9092.4,,
201405,Arlington Cemetery,1746.1,,
201405,Ballston,11722.6,,
201405,Benning Road,3201,,
201405,Bethesda,10928.7,,
201405,Braddock Road,4633.8,,
201405,Branch Avenue,6452.8,,
201405,Brookland,6674.7,,
201405,Capitol Heights,2102.4,,
201405,Capitol South,8188.9,,
201405,Cheverly,1493.1,,
201405,Clarendon,4692,,
201405,Cleveland Park,4540.4,,
201405,College Park-U of MD,4604.2,,
201405,Columbia Heights,12736.5,,
201405,Congress Heights,2731.7,,
201405,Court House,7707.3,,
201405,Crystal City,11963.9,,
201405,Deanwood,1663.6,,
201405,Dunn Loring,5357.5,,
201405,Dupont Circle,20568.1,,
201405,East Falls Church,4169.1,,
201405,Eastern Market,6231.5,,
201405,Eisenhower Avenue,1919.3,,
201405,Farragut North,24561.6,,
201405,Farragut West,22775,,
201405,Federal Center SW,5391.2,,
201405,Federal Triangle,8499.5,,
201405,Foggy Bottom,18504.8,,
201405,Forest Glen,2442.4,,
201405,Fort Totten,7971.5,,
201405,Franconia-Springfield,8157.1,,
201405,Friendship Heights,9660.1,,
201405,Gallery Place-Chinatown,25452.7,,
201405,Georgia Avenue-Petworth,6409.2,,
201405,Glenmont,6255.7,,
201405,Greenbelt,6504,,
201405,Grosvenor,5813,,
201405,Huntington,8287,,
201405,Judiciary Square,8954.4,,
201405,King St-Old Town,9174.9,,
201405,L'Enfant Plaza,19393.7,,
201405,Landover,2087.4,,
201405,Largo Town Center,4902.9,,
201405,McPherson Square,16204.9,,
201405,Medical Center,6002,,
201405,Metro Center,27754,,
201405,Minnesota Avenue,3006.2,,
201405,Morgan Blvd.,2035.8,,
201405,Mt. Vernon Square-UDC,4541.1,,
201405,Navy Yard-Ballpark,10515.7,,
201405,Naylor Road,3034.9,,
201405,New Carrollton,9074.3,,
201405,NoMa-Gallaudet U,8415.2,,
201405,Pentagon,15735,,
201405,Pentagon City,15479.1,,
201405,Potomac Avenue,3840,,
201405,Prince George's Plaza,5133.5,,
201405,Reagan Washington National Airport,6735.4,,
201405,Rhode Island Avenue,6071.6,,
201405,Rockville,4779.9,,
201405,Rosslyn,15535.6,,
201405,Shady Grove,13216.6,,
201405,Shaw-Howard University,5044.6,,
201405,Silver Spring,13179,,
201405,Smithsonian,10914.6,,
201405,Southern Avenue,5349.1,,
201405,Stadium-Armory,3022.5,,
201405,Suitland,5677.6,,
201405,Takoma,5736.5,,
201405,Tenleytown-AU,6767.1,,
201405,Twinbrook,4478.6,,
201405,U Street-Cardozo,7968.1,,
201405,Union Station,32365.5,,
201405,Van Dorn Street,3379.6,,
201405,Van Ness-UDC,6537.1,,
201405,Vienna,12533.5,,
201405,Virginia Square-GMU,3741,,
201405,Waterfront,4024.6,,
201405,West Falls Church,10614.9,,
201405,West Hyattsville,3995.2,,
201405,Wheaton,4227.4,,
201405,White Flint,3903,,
201405,Woodley Park-Zoo,7278.5,,
201406,Addison Road,3400.7,,
201406,Anacostia,7043.7,,
201406,Archives-Navy Memorial,10015.9,,
201406,Arlington Cemetery,2307.3,,
201406,Ballston,11977.4,,
201406,Benning Road,3062.1,,
201406,Bethesda,11181.6,,
201406,Braddock Road,4804.6,,
201406,Branch Avenue,6789.2,,
201406,Brookland,6485.1,,
201406,Capitol Heights,2074,,
201406,Capitol South,9620.9,,
201406,Cheverly,1537.1,,
201406,Clarendon,4785.4,,
201406,Cleveland Park,4564.7,,
201406,College Park-U of MD,5358,,
201406,Columbia Heights,12604.5,,
201406,Congress Heights,2595.7,,
201406,Court House,7834.9,,
201406,Crystal City,12507.6,,
201406,Deanwood,1660.4,,
201406,Dunn Loring,5602,,
201406,Dupont Circle,21864.9,,
201406,East Falls Church,4367.3,,
201406,Eastern Market,6231.4,,
201406,Eisenhower Avenue,2034.1,,
201406,Farragut North,25868.3,,
201406,Farragut West,23634.9,,
201406,Federal Center SW,5711.4,,
201406,Federal Triangle,9333,,
201406,Foggy Bottom,18456.2,,
201406,Forest Glen,2457.8,,
201406,Fort Totten,7854.9,,
201406,Franconia-Springfield,8619.9,,
201406,Friendship Heights,9846.3,,
201406,Gallery Place-Chinatown,26635,,
201406,Georgia Avenue-Petworth,6177.6,,
201406,Glenmont,6392.2,,
201406,Greenbelt,6902.3,,
201406,Greensboro,4.3,,
201406,Grosvenor,5989,,
201406,Huntington,8656.7,,
201406,Judiciary Square,9325.5,,
201406,King St-Old Town,9666.4,,
201406,L'Enfant Plaza,19829,,
201406,Landover,2075.7,,
201406,Largo Town Center,5128.7,,
201406,McLean,4.1,,
201406,McPherson Square,16800.9,,
201406,Medical Center,6428,,
201406,Metro Center,29158.5,,
201406,Minnesota Avenue,2959.5,,
201406,Morgan Blvd.,2096.3,,
201406,Mt. Vernon Square-UDC,4371.9,,
201406,Navy Yard-Ballpark,10631.7,,
201406,Naylor Road,3030.1,,
201406,New Carrollton,9350.4,,
201406,NoMa-Gallaudet U,9145.4,,
201406,Pentagon,15859.9,,
201406,Pentagon City,15656.2,,
201406,Potomac Avenue,3825.8,,
201406,Prince George's Plaza,5192.6,,
201406,Reagan Washington National Airport,6716.9,,
201406,Rhode Island Avenue,5964.5,,
201406,Rockville,4913.5,,
201406,Rosslyn,16257.1,,
201406,Shady Grove,13795,,
201406,Shaw-Howard University,4912.8,,
201406,Silver Spring,13438.8,,
201406,Smithsonian,13869.3,,
201406,Southern Avenue,5312.5,,
201406,Spring Hill,2.2,,
201406,Stadium-Armory,2754.4,,
201406,Suitland,5734.5,,
201406,Takoma,5731.7,,
201406,Tenleytown-AU,7064.8,,
201406,Twinbrook,4614.3,,
201406,Tysons Corner,3.8,,
201406,U Street-Cardozo,7882.8,,
201406,Union Station,33797.2,,
201406,Van Dorn Street,3575.3,,
201406,Van Ness-UDC,6494.5,,
201406,Vienna,13187.6,,
201406,Virginia Square-GMU,3977,,
201406,Waterfront,4111.9,,
201406,West Falls Church,11136.8,,
201406,West Hyattsville,3981.4,,
201406,Wheaton,4270.4,,
201406,White Flint,3994.2,,
201406,Wiehle,25.6,,
201406,Woodley Park-Zoo,8411.9,,
201407,Addison Road,3396,,
201407,Anacostia,7278.7,,
201407,Archives-Navy Memorial,9922.7,,
201407,Arlington Cemetery,2396.5,,
201407,Ballston,11821.1,,
201407,Benning Road,3080.6,,
201407,Bethesda,11061.8,,
201407,Braddock Road,4758.1,,
201407,Branch Avenue,6795,,
201407,Brookland,6320.7,,
201407,Capitol Heights,2050.7,,
201407,Capitol South,9800.1,,
201407,Cheverly,1528.3,,
201407,Clarendon,4758.4,,
201407,Cleveland Park,4414.4,,
201407,College Park-U of MD,5012.5,,
201407,Columbia Heights,12421.9,,
201407,Congress Heights,2649.4,,
201407,Court House,7802.4,,
201407,Crystal City,12396.7,,
201407,Deanwood,1679.7,,
201407,Dunn Loring,5414.9,,
201407,Dupont Circle,21596.2,,
201407,East Falls Church,4358,,
201407,Eastern Market,6126,,
201407,Eisenhower Avenue,2075,,
201407,Farragut North,25068.5,,
201407,Farragut West,23053.9,,
201407,Federal Center SW,5651.3,,
201407,Federal Triangle,9614,,
201407,Foggy Bottom,19653.6,,
201407,Forest Glen,2394.1,,
201407,Fort Totten,7783.3,,
201407,Franconia-Springfield,8659.1,,
201407,Friendship Heights,9454.5,,
201407,Gallery Place-Chinatown,26079.6,,
201407,Georgia Avenue-Petworth,6062.4,,
201407,Glenmont,6347,,
201407,Greenbelt,6758,,
201407,Greensboro,209.2,,
201407,Grosvenor,5801.9,,
201407,Huntington,8550.8,,
201407,Judiciary Square,9356.6,,
201407,King St-Old Town,9698.8,,
201407,L'Enfant Plaza,20725.3,,
201407,Landover,2039.5,,
201407,Largo Town Center,5278.4,,
201407,McLean,388.9,,
201407,McPherson Square,16614.2,,
201407,Medical Center,6485.8,,
201407,Metro Center,28636.9,,
201407,Minnesota Avenue,3043,,
201407,Morgan Blvd.,2486.2,,
201407,Mt. Vernon Square-UDC,4868.1,,
201407,Navy Yard-Ballpark,10204.2,,
201407,Naylor Road,2980.2,,
201407,New Carrollton,9480.2,,
201407,NoMa-Gallaudet U,9242.8,,
201407,Pentagon,15678.6,,
201407,Pentagon City,15571.9,,
201407,Potomac Avenue,3720,,
201407,Prince George's Plaza,5169.9,,
201407,Reagan Washington National Airport,6573.3,,
201407,Rhode Island Avenue,5875.5,,
201407,Rockville,4802,,
201407,Rosslyn,15836.1,,
201407,Shady Grove,13491.7,,
201407,Shaw-Howard University,4963.5,,
201407,Silver Spring,13263.5,,
201407,Smithsonian,14948,,
201407,Southern Avenue,5235.9,,
201407,Spring Hill,368.9,,
201407,Stadium-Armory,2945,,
201407,Suitland,5622.2,,
201407,Takoma,5367.4,,
201407,Tenleytown-AU,6533.2,,
201407,Twinbrook,4530.8,,
201407,Tysons Corner,971.4,,
201407,U Street-Cardozo,7616.4,,
201407,Union Station,32419.5,,
201407,Van Dorn Street,3532.3,,
201407,Van Ness-UDC,6302,,
201407,Vienna,13179.7,,
201407,Virginia Square-GMU,3927.6,,
201407,Waterfront,4137.5,,
201407,West Falls Church,9632.1,,
201407,West Hyattsville,3896.4,,
201407,Wheaton,4217.6,,
201407,White Flint,3851.3,,
201407,Wiehle,2346.2,,
201407,Woodley Park-Zoo,8584.5,,
201408,Addison Road,3426.1,,
201408,Anacostia,7418.1,,
201408,Archives-Navy Memorial,9146.3,,
201408,Arlington Cemetery,1718.2,,
201408,Ballston,11479.4,,
201408,Benning Road,3019.4,,
201408,Bethesda,10444.2,,
201408,Braddock Road,4574.6,,
201408,Branch Avenue,6504.8,,
201408,Brookland,6301.3,,
201408,Capitol Heights,1990.5,,
201408,Capitol South,6957,,
201408,Cheverly,1443.4,,
201408,Clarendon,4710.2,,
201408,Cleveland Park,4318.3,,
201408,College Park-U of MD,4340,,
201408,Columbia Heights,12103.3,,
201408,Congress Heights,2647.7,,
201408,Court House,7647.7,,
201408,Crystal City,11640.2,,
201408,Deanwood,1607.2,,
201408,Dunn Loring,4690.8,,
201408,Dupont Circle,20166.7,,
201408,East Falls Church,4274.4,,
201408,Eastern Market,5887.4,,
201408,Eisenhower Avenue,1820.5,,
201408,Farragut North,23304.7,,
201408,Farragut West,21314.6,,
201408,Federal Center SW,5180,,
201408,Federal Triangle,8441.3,,
201408,Foggy Bottom,18563,,
201408,Forest Glen,2277.9,,
201408,Fort Totten,7700.3,,
201408,Franconia-Springfield,8170.4,,
201408,Friendship Heights,8791.7,,
201408,Gallery Place-Chinatown,24960.8,,
201408,Georgia Avenue-Petworth,5918.8,,
201408,Glenmont,6040.4,,
201408,Greenbelt,6636,,
201408,Greensboro,897.2,,
201408,Grosvenor,5439.3,,
201408,Huntington,8174.5,,
201408,Judiciary Square,8489.1,,
201408,King St-Old Town,8911.5,,
201408,L'Enfant Plaza,19303.4,,
201408,Landover,1990.7,,
201408,Largo Town Center,5164,,
201408,McLean,1441,,
201408,McPherson Square,15457,,
201408,Medical Center,5854.9,,
201408,Metro Center,26571.4,,
201408,Minnesota Avenue,2789.8,,
201408,Morgan Blvd.,2741.1,,
201408,Mt. Vernon Square-UDC,4249.2,,
201408,Navy Yard-Ballpark,12218.9,,
201408,Naylor Road,2954.2,,
201408,New Carrollton,9016.7,,
201408,NoMa-Gallaudet U,8717,,
201408,Pentagon,15182.5,,
201408,Pentagon City,15074.2,,
201408,Potomac Avenue,3554.2,,
201408,Prince George's Plaza,5179,,
201408,Reagan Washington National Airport,6626,,
201408,Rhode Island Avenue,5673.1,,
201408,Rockville,4608.7,,
201408,Rosslyn,15547.6,,
201408,Shady Grove,12862.2,,
201408,Shaw-Howard University,5081.1,,
201408,Silver Spring,12648.7,,
201408,Smithsonian,12438.3,,
201408,Southern Avenue,4853.5,,
201408,Spring Hill,1319.8,,
201408,Stadium-Armory,2572.9,,
201408,Suitland,5529.5,,
201408,Takoma,5237,,
201408,Tenleytown-AU,6199.7,,
201408,Twinbrook,4398.7,,
201408,Tysons Corner,3000.2,,
201408,U Street-Cardozo,7502.5,,
201408,Union Station,29272,,
201408,Van Dorn Street,3388.3,,
201408,Van Ness-UDC,6165.4,,
201408,Vienna,11772.1,,
201408,Virginia Square-GMU,3708.9,,
201408,Waterfront,4035.8,,
201408,West Falls Church,3362,,
201408,West Hyattsville,3895.7,,
201408,Wheaton,4147,,
201408,White Flint,3687.3,,
201408,Wiehle,8425.2,,
201408,Woodley Park-Zoo,7898.7,,
201409,Addison Road,3522.4,,
201409,Anacostia,7698.1,,
201409,Archives-Navy Memorial,8714,,
201409,Arlington Cemetery,1131.3,,
201409,Ballston,11937.1,,
201409,Benning Road,3221.2,,
201409,Bethesda,10799,,
201409,Braddock Road,4745.7,,
201409,Branch Avenue,6500.5,,
201409,Brookland,7472.4,,
201409,Capitol Heights,2110.9,,
201409,Capitol South,7478,,
201409,Cheverly,1472.1,,
201409,Clarendon,4792.6,,
201409,Cleveland Park,4359.9,,
201409,College Park-U of MD,4621.8,,
201409,Columbia Heights,12523.9,,
201409,Congress Heights,2817,,
201409,Court House,7787.7,,
201409,Crystal City,12068.7,,
201409,Deanwood,1716.3,,
201409,Dunn Loring,4761.2,,
201409,Dupont Circle,20115.4,,
201409,East Falls Church,4412.4,,
201409,Eastern Market,5972.1,,
201409,Eisenhower Avenue,1755.2,,
201409,Farragut North,24852.9,,
201409,Farragut West,22605.5,,
201409,Federal Center SW,5281,,
201409,Federal Triangle,7956.4,,
201409,Foggy Bottom,22313,,
201409,Forest Glen,2328.5,,
201409,Fort Totten,8083.7,,
201409,Franconia-Springfield,7669.1,,
201409,Friendship Heights,9133.8,,
201409,Gallery Place-Chinatown,23652.2,,
201409,Georgia Avenue-Petworth,6226,,
201409,Glenmont,6187.7,,
201409,Greenbelt,6407.4,,
201409,Greensboro,947.6,,
201409,Grosvenor,5631.8,,
201409,Huntington,8181.2,,
201409,Judiciary Square,8927.8,,
201409,King St-Old Town,8899,,
201409,L'Enfant Plaza,20033.2,,
201409,Landover,2061.7,,
201409,Largo Town Center,4985.4,,
201409,McLean,1509.1,,
201409,McPherson Square,15762.5,,
201409,Medical Center,5993.9,,
201409,Metro Center,26927.7,,
201409,Minnesota Avenue,2957.1,,
201409,Morgan Blvd.,2493.4,,
201409,Mt. Vernon Square-UDC,4351.1,,
201409,Navy Yard-Ballpark,9973.6,,
201409,Naylor Road,2997.5,,
201409,New Carrollton,9057.3,,
201409,NoMa-Gallaudet U,9485.1,,
201409,Pentagon,15739.9,,
201409,Pentagon City,14579.2,,
201409,Potomac Avenue,3673.6,,
201409,Prince George's Plaza,5151.2,,
201409,Reagan Washington National Airport,6204.1,,
201409,Rhode Island Avenue,6095.8,,
201409,Rockville,4766.9,,
201409,Rosslyn,15548,,
201409,Shady Grove,12719.7,,
201409,Shaw-Howard University,5657.9,,
201409,Silver Spring,13015.1,,
201409,Smithsonian,9190.6,,
201409,Southern Avenue,5322.7,,
201409,Spring Hill,1294.2,,
201409,Stadium-Armory,2935.5,,
201409,Suitland,5585.3,,
201409,Takoma,5754.5,,
201409,Tenleytown-AU,7435.6,,
201409,Twinbrook,4458.7,,
201409,Tysons Corner,2729.9,,
201409,U Street-Cardozo,7724.8,,
201409,Union Station,31445.9,,
201409,Van Dorn Street,3378.3,,
201409,Van Ness-UDC,6857.4,,
201409,Vienna,11897.2,,
201409,Virginia Square-GMU,3962.7,,
201409,Waterfront,4109.4,,
201409,West Falls Church,3404.8,,
201409,West Hyattsville,3991.9,,
201409,Wheaton,4161,,
201409,White Flint,3937.4,,
201409,Wiehle,8263.5,,
201409,Woodley Park-Zoo,6589.1,,
201410,Addison Road,3509.6,,
201410,Anacostia,7708.5,,
201410,Archives-Navy Memorial,8813.1,,
201410,Arlington Cemetery,1200.5,,
201410,Ballston,12220.8,,
201410,Benning Road,3192.2,,
201410,Bethesda,11035.2,,
201410,Braddock Road,4831.6,,
201410,Branch Avenue,6353.4,,
201410,Brookland,7409.2,,
201410,Capitol Heights,2104.7,,
201410,Capitol South,7224.8,,
201410,Cheverly,1471.1,,
201410,Clarendon,4970.4,,
201410,Cleveland Park,4451.1,,
201410,College Park-U of MD,4679.2,,
201410,Columbia Heights,12854.6,,
201410,Congress Heights,2770.5,,
201410,Court House,7946.7,,
201410,Crystal City,12252.2,,
201410,Deanwood,1659,,
201410,Dunn Loring,4723.5,,
201410,Dupont Circle,21258.2,,
201410,East Falls Church,4451.2,,
201410,Eastern Market,6188.3,,
201410,Eisenhower Avenue,1770.2,,
201410,Farragut North,25183.1,,
201410,Farragut West,22730.6,,
201410,Federal Center SW,5397.3,,
201410,Federal Triangle,8118.7,,
201410,Foggy Bottom,23387.5,,
201410,Forest Glen,2310,,
201410,Fort Totten,8036.9,,
201410,Franconia-Springfield,7858.2,,
201410,Friendship Heights,9447,,
201410,Gallery Place-Chinatown,25746.8,,
201410,Georgia Avenue-Petworth,6296.5,,
201410,Glenmont,6205.5,,
201410,Greenbelt,6391,,
201410,Greensboro,970.1,,
201410,Grosvenor,5737.5,,
201410,Huntington,8253.4,,
201410,Judiciary Square,9129.6,,
201410,King St-Old Town,8904,,
201410,L'Enfant Plaza,20240.5,,
201410,Landover,2056.6,,
201410,Largo Town Center,4997.7,,
201410,McLean,1547.2,,
201410,McPherson Square,15990.6,,
201410,Medical Center,5987.9,,
201410,Metro Center,27601,,
201410,Minnesota Avenue,2976.3,,
201410,Morgan Blvd.,2504.3,,
201410,Mt. Vernon Square-UDC,4915.3,,
201410,Navy Yard-Ballpark,6873,,
201410,Naylor Road,2984.5,,
201410,New Carrollton,8787.3,,
201410,NoMa-Gallaudet U,9710.2,,
201410,Pentagon,15807.5,,
201410,Pentagon City,14934.9,,
201410,Potomac Avenue,3871.6,,
201410,Prince George's Plaza,5122,,
201410,Reagan Washington National Airport,6585.4,,
